Tin,Tout,P,F,RPM,V,L,fault_label
280.904425646697,117.786246229012,2.37482486021956,5.20114602535689,1500.9044256467,1.70442564669706,-3.13287356669986,0
280.544423600236,120.660520751954,2.121541788024,4.97410225369459,1500.54442360024,1.34442360023586,-3.64135207558482,0
280.237423466525,123.523885036234,1.92386450123104,4.79840876056731,1500.23742346652,1.03742346652489,-4.09672064260427,0
279.585410488087,125.979588244747,1.38368094667341,4.27607130542805,1499.58541048809,0.385410488087415,-4.89699147020225,0
279.674951526553,129.115436152382,1.5874629724435,4.49367701197078,1499.67495152655,0.474951526553069,-4.95559523786719,0
279.833786387598,132.260382965883,1.86285760674079,4.77898569623701,1499.8337863876,0.633786387598428,-4.94478977493228,0
279.109196754226,134.462900742256,1.25705594592317,4.17929880302114,1499.10919675423,-0.0908032457742752,-5.81729112508339,0
281.517567748525,139.740541426052,3.78635467189249,6.71102097072092,1501.51756774853,2.31756774852545,-3.55671198242785,0
280.698852294834,141.734401678639,3.0906203717096,6.01412439754412,1500.69885229483,1.49885229483356,-4.52309732621269,0
279.520727683486,143.313279898838,2.03744605862641,4.95630540827446,1499.52072768349,0.320727683485876,-5.84876785498873,0
279.308884140048,145.803965239989,1.95243969939879,4.86327302647589,1499.30888414005,0.108884140048141,-6.20803141534134,0
279.892826041864,149.03703926548,2.66502538970787,5.56455019397783,1499.89282604186,0.692826041864051,-5.77138178334478,0
280.53339251723,152.274396978203,3.4359639129848,6.3209943729511,1500.53339251723,1.33339251723044,-5.27797806343012,0
279.809326421223,154.095816218151,2.84392167664822,5.7113665245983,1499.80932642122,0.609326421222981,-6.14907571064258,0
279.08958423609,155.871267976228,2.25778057365787,5.10464101237629,1499.08958423609,-0.110415763910473,-7.01571662837046,0
279.35459379636,158.582174524597,2.65789566951942,5.4812633298999,1499.35459379636,0.154593796359831,-6.89747144139616,0
279.980152013977,161.605307539021,3.41999289003223,6.21704782883221,1499.98015201398,0.780152013976567,-6.41854176896368,0
280.822092525786,164.797456135712,4.39983663210574,7.16784536910061,1500.82209252579,1.62209252578644,-5.72309257552298,0
279.965008633896,166.244150193326,3.68195266813595,6.41826626194351,1499.9650086339,0.765008633895692,-6.72652922864637,0
280.65212446167,169.189531883058,4.50949926670981,7.21155142856835,1500.65212446167,1.45212446167044,-6.18562634133559,0
279.63055008227,170.381611163854,3.62952228651308,6.29482753130942,1499.63055008227,0.43055008226977,-7.35327264183117,0
279.981285496704,172.902270119905,4.12295912042179,6.74911095427808,1499.9812854967,0.781285496703906,-7.14846699393104,0
280.098464366051,175.146507045169,4.38388239439833,6.96855153813898,1500.09846436605,0.898464366050491,-7.17707466318454,0
278.840949693424,175.974032470682,3.27109561677579,5.8432782646077,2998.84094969342,-0.359050306575824,-8.58023163336629,0
278.39411013567,177.571169301791,2.9740308298922,5.68212036945986,2998.39411013567,-0.805889864330221,-9.17256674338998,0
280.282608607421,181.46345179574,5.01921337683759,7.85275170921073,3000.28260860742,1.0826086074215,-7.42941057502974,0
279.891628057136,183.036855271567,4.79159542466552,7.74039931615116,2999.89162805714,0.691628057135596,-7.96557338635869,0
280.825075388808,185.896063357232,5.89485835863795,8.94901363049307,3000.82507538881,1.62507538880754,-7.17714170805196,0
279.954483439319,186.913370276252,5.2003146545983,8.35017048451911,2999.95448343932,0.754483439319146,-8.1925763608296,0
279.71946161076,188.52913178319,5.14735840827753,8.38352174162224,2999.71946161076,0.51946161075996,-8.57226181802906,0
279.621734126518,190.245803716913,5.23750349029283,8.55083355903115,2999.62173412652,0.421734126518035,-8.81446794451055,0
280.460892653279,192.863694913888,6.27013606894355,9.65173901636155,3000.46089265328,1.260892653279,-8.11959736975407,0
280.354689410873,194.501260603559,6.3628076227101,9.80403123193423,3000.35468941087,1.15468941087323,-8.36989237320674,0
280.608055405305,196.46412092126,6.82025307775672,10.3126816021949,3000.60805540531,1.40805540530519,-8.26041664654425,0
281.38427576146,198.916236515269,7.80556604690013,11.3410151407316,3001.38427576146,2.18427576145991,-7.62787995634997,0
280.43120643061,199.606125523242,7.06641544513594,10.6369271920151,3000.43120643061,1.2312064306105,-8.72442143208577,0
278.789781591548,199.575371236939,5.64355280051234,9.24139083868393,2998.78978159155,-0.410218408452087,-10.5091021605317,0
280.094545328007,202.459154038044,7.17134384299437,10.7889885850493,3000.09454532801,0.894545328007239,-9.34737350401872,0
281.060789661968,204.973389684744,8.36490645086569,11.9950503963988,3001.06078966197,1.86078966196801,-8.52393906287477,0
279.295256240164,204.725431246507,6.83081225197337,10.466355391435,2999.29525624016,0.0952562401640688,-10.4320529847478,0
279.982847981796,206.900780995153,7.75379818777912,11.3878434958427,2999.9828479818,0.782847981795701,-9.88680831281082,0
278.940496282751,207.316957847626,6.95063363549456,10.5764826522922,2998.94049628275,-0.259503717249232,-11.0712697775405,0
280.265441458251,210.071778042462,8.51840077018813,12.1295492687962,3000.26544145825,1.0654414582507,-9.88819335015283,0
279.659227287799,210.867349913946,8.15848903071363,11.7486227692977,2999.6592272878,0.459227287799384,-10.6360316938152,0
278.899221584645,211.481594686243,7.64811561164346,11.2111061687023,2998.89922158465,-0.300778415354644,-11.5374135904236,0
280.395949307353,214.3255798052,9.39765849877529,12.9275591899491,3000.39594930735,1.195949307353,-10.1818108253477,0
281.505799066953,216.756225661365,10.7633629016562,14.2544047765942,3001.50579906695,2.30579906695334,-9.21283167667137,0
280.455491755672,217.000774430321,9.971809809096,13.4183977269029,3000.45549175567,1.25549175567224,-10.4037522829301,0
279.876173927317,217.690883660489,9.65400929772574,13.0507180795342,2999.87617392732,0.676173927316871,-11.1234232592624,0
282.186291251424,221.245499930594,12.2282739156781,15.5698445729207,3002.18629125142,2.98629125142359,-8.95339623987121,0
279.526889006023,219.806159541723,9.83551910622195,13.116855143201,2999.52688900602,0.326889006022893,-11.7526233819375,0
280.786900455437,222.262277090482,11.3645515177417,14.5807153071194,3000.78690045544,1.58690045543678,-10.6321689845707,0
280.541432932509,223.189431742708,11.3903550194377,14.5365642492958,3000.54143293251,1.34143293250881,-11.0169234033928,0
280.535462825957,224.333062408537,11.6577856234142,14.729409814555,3000.53546282596,1.33546282595651,-11.1619080600667,0
280.055414898114,224.980047244128,11.4531507383999,14.4457078305842,3000.05541489811,0.855414898113976,-11.7806961214984,0
279.041379368941,225.070920916034,10.7164261909543,13.6255791967962,2999.04137936894,-0.158620631059367,-12.9331954128371,0
280.478033589106,227.59079645107,12.4321778369475,15.2537315622076,3000.47803358911,1.27803358910632,-11.6347267414604,0
280.162700206058,228.337423575672,12.3976196671977,15.1275174962398,3000.16270020606,0.962700206057675,-12.0879657280399,0
279.005398770026,228.221240491771,11.5226653542031,14.1569860994019,2999.00539877003,-0.194601229974405,-13.3828911977253,0
281.990696226639,232.227224535908,14.7917786866145,17.326733500521,3001.99069622664,2.79069622663867,-10.5349346847811,0
281.120493728612,232.35767915414,14.206760323894,16.6386896729907,3001.12049372861,1.92049372861154,-11.5421936182061,0
280.040383768639,232.258591194919,13.4131048732724,15.7384755721684,3000.04038376864,0.84038376863853,-12.7590741862043,0
279.204084180478,232.384065066994,12.8644348359689,15.0798371409058,2999.20408418048,0.00408418047751091,-13.7318573325205,0
279.574853920577,233.697738674768,13.5239163350069,15.6260610955685,2999.57485392058,0.374853920576738,-13.4972829722878,0
279.796930660695,234.844221161589,14.0356966550568,16.0214125229934,2999.7969306607,0.596930660695248,-13.4111123969341,0
280.007309510384,235.960871779945,14.5366829131546,16.4029136072538,3000.00730951038,0.807309510383917,-13.3363495492815,0
279.408194667574,236.250251686825,14.2289936585237,15.972795284478,2999.40819466757,0.208194667573774,-14.0707893705879,0
279.386399747795,237.099524414865,14.4993591520057,16.1178975762462,2999.38639974779,0.186399747794853,-14.22761746901,0
279.655194777215,238.222303004493,15.0609683102707,16.5515165867548,2999.65519477721,0.455194777214773,-14.093563124295,0
279.379937845523,238.784281793181,15.0791003108162,16.4390361597757,2999.37993784552,0.17993784552308,-14.5032676326749,0
280.838413281458,241.063574724637,16.8314627205333,18.0582660582068,3000.83841328146,1.63841328145763,-13.1789461291668,0
279.372233433351,240.402117260371,15.6595932302017,16.7508437485928,2999.37223343335,0.172233433351253,-14.7789858048984,0
280.458909826501,242.277737665506,17.0409307666987,17.9943055624188,3000.4589098265,1.25890982650073,-13.825874747658,0
281.539841062705,244.132145034199,18.416803348252,19.2300745995245,3001.5398410627,2.3398410627048,-12.8782140403192,0
279.346165399366,242.696781992157,16.5182806201171,17.1893133110341,2999.34616539937,0.146165399366331,-15.2048651797456,0
280.371273495834,244.465337563941,17.8386865583364,18.3654362494783,3000.37127349583,1.1712734958337,-14.3124373284996,0
279.579848359238,244.402787237373,17.3426393738224,17.7231500183641,2999.57984835924,0.379848359237772,-15.2362473670975,0
279.844978553692,245.382506288969,17.903164680617,18.1355664850626,2999.84497855369,0.644978553692183,-15.1032066829426,0
279.044425458465,245.282537156042,17.3979627139198,17.4804700426218,2999.04442545847,-0.155574541534765,-16.0355539103271,0
281.257888599227,248.182854879628,19.9066736219753,19.8375829446097,3001.25788859923,2.05788859922698,-13.9535895973992,0
280.082750719903,247.681112285807,19.0266224993347,18.8043103805191,3000.0827507199,0.882750719902847,-15.2599311325617,0
279.924201861473,248.182764171817,19.1629434278187,18.7858645580741,2999.92420186147,0.7242018614728,-15.5493886639642,0
280.021659615271,248.927487664532,19.5549996927196,19.0216849599929,3000.02165961527,0.82165961527066,-15.5825448445318,0
279.909571839928,249.449985040512,19.7371864633768,19.0462410643525,2999.90957183993,0.709571839928022,-15.8249521133868,0
279.270213437437,249.432780603141,19.3917275335832,18.5418291240295,2999.27021343744,0.0702134374374764,-16.594335918186,0
279.932304290368,250.704838718904,20.3472932238453,19.337190107252,2999.93230429037,0.732304290367725,-16.0619767763424,0
280.761689067927,252.132243720567,21.4696801531783,20.2981895069573,3000.76168906793,1.56168906792716,-15.3620304674327,0
281.524542012768,253.481404789172,22.5250159923162,21.1910221308497,3001.52454201277,2.32454201276756,-14.7283232448985,0
280.065141684014,252.596830790374,21.3575341738105,19.8599868476437,3000.06514168401,0.865141684014161,-16.3165770915544,0
278.305635929564,251.40089533821,19.8893388320467,18.2272515625357,2998.30563592956,-0.894364070436164,-18.2046447458606,0
281.025489341532,254.673284340197,22.8998522270473,21.072300675785,3001.02548934153,1.82548934153214,-15.6130622450792,0
279.926381593158,254.115894422129,22.0907130503597,20.0968334227138,2999.92638159316,0.726381593158264,-16.8401505870027,0
280.974195577386,255.694821152802,23.4277645332329,21.266752015345,3000.97419557739,1.77419557738608,-15.9200275900382,0
280.694438735682,255.935780457279,23.436475745636,21.1075829742387,3000.69443873568,1.49443873568238,-16.3271865630838,0
279.920477953814,255.672343595442,22.9501764628255,20.4527120272506,2999.92047795381,0.72047795381361,-17.228261408477,0
279.432093517443,255.684491198728,22.7486110923145,20.0819380680726,2999.43209351744,0.23209351744262,-17.8434726651505,0
280.993343434007,257.736477671549,24.5958029676929,21.759337481019,3000.99334343401,1.79334343400744,-16.4087631855355,0
279.441116857611,256.665384694137,23.3286077460186,20.3218175687878,2999.44111685761,0.241116857611,-18.0872447094818,0
279.567601010341,257.263588220297,23.7391803021872,20.5615834766167,2999.56760101034,0.367601010341275,-18.0867309417736,0
280.718919035472,258.877396405513,25.173612555722,21.8247760482845,3000.71891903547,1.51891903547239,-17.0610996977925,0
280.288143878641,258.90006356156,25.024947326067,21.5044857100532,3000.28814387864,1.08814387864086,-17.6172790212307,0
278.894077809768,257.950569750407,23.911957829145,20.2195319953215,2998.89407780977,-0.305922190232253,-19.1364676610835,0
279.885801825174,259.378170256889,25.1836970546175,21.3190129494375,2999.88580182517,0.68580182517371,-18.2695856684751,0
279.914506139727,259.834226150021,25.4913282336769,21.4541356245107,2999.91450613973,0.714506139727402,-18.3654439034749,0
279.916463521724,260.255177685668,25.7710981500596,21.5611894169214,2999.91646352172,0.716463521723902,-18.4877706992078,0
280.270580273506,261.020095353629,26.4018880972817,22.0190970505404,3000.27058027351,1.07058027350597,-18.2576608802461,0
279.023852644349,260.176136355665,25.4306702686122,20.8748709921801,2999.02385264435,-0.176147355650514,-19.6281193487592,0
279.709063996542,261.256241835428,26.390204900701,21.6613106202066,2999.70906399654,0.509063996541719,-19.0663639174942,0
279.02551214768,260.959864283362,25.9797675938812,21.0777295693411,2999.02551214768,-0.174487852320203,-19.8730979665581,0
280.549037930689,262.862996158069,27.7751778506379,22.6999842931493,3000.54903793069,1.34903793068876,-18.4724818825019,0
280.854665620866,263.540810373506,28.3514394815404,23.1031144935267,3000.85466562087,1.65466562086635,-18.2894926303997,0
279.870275129053,262.921332551108,27.6364127777276,22.2150153162789,2999.87027512905,0.670275129052559,-19.3962515598242,0
280.271676705072,263.680515781017,28.3058891940886,22.711512056944,3000.27167670507,1.0716767050716,-19.116949700569,0
280.497033362368,264.256663103375,28.7980137540488,23.0307825877792,3000.49703336237,1.29703336236793,-19.0134253371987,0
280.347837853358,264.451404539198,28.9142620054776,22.9743343354346,3000.34783785336,1.14783785335754,-19.284187032902,0
280.422362668337,264.863147143719,29.2528900005508,23.1404542821537,3000.42236266834,1.22236266833672,-19.3309636298068,0
279.860647849799,264.632062874065,28.9539220914109,22.6691967823557,2999.8606478498,0.660647849798693,-20.0137164339072,0
280.301886861357,265.397474510477,29.656536780817,23.1997694337937,3000.30188686136,1.10188686135671,-19.6932533454008,0
279.104373303247,264.517802423085,28.7190134197503,22.0904797952673,2999.10437330325,-0.0956266967527233,-21.0112821424661,0
280.355768976452,266.080832686287,30.2290002540059,23.4290034529253,3000.35576897645,1.15576897645228,-19.8801424164366,0
280.870933401452,266.901546646765,31.0013439257791,24.0302135411731,3000.87093340145,1.67093340145233,-19.4849760523626,0
279.875197441771,266.205394595315,30.2613630803956,23.1194543683447,2999.87519744177,0.675197441771371,-20.6004536047978,0
280.007237005132,266.631169515344,30.6477220510008,23.3354151199581,3000.00723700513,0.807237005131743,-20.5879005959926,0
281.37790010887,268.289834194683,32.2712579078518,24.7889569262067,3001.37790010887,2.17790010887033,-19.3364704498424,0
279.859654960685,267.053969351818,31.0044285232729,23.3525609447541,2999.85965496069,0.659654960684923,-20.9736964105214,0
280.127372761955,267.598556483792,31.5220953595153,23.7011111660781,3000.12737276195,0.927372761954509,-20.8247087385589,0
280.534351781623,268.277001983798,32.1775475275001,24.1879184893529,3000.53435178162,1.33435178162318,-20.5362106363662,0
279.383804398031,267.392624225847,31.2739888138269,23.116207766254,2999.38380439803,0.183804398031506,-21.8049912058318,0
280.199475397978,268.469271905828,32.3351559653207,24.0097361019682,3000.19947539798,0.999475397977826,-21.1073071487012,0
280.81300083524,269.338682941189,33.1926775333433,24.7001517156404,3000.81300083524,1.61300083523983,-20.6115239075105,0
280.301088588014,269.077665068729,32.9232544173214,24.2641744997136,3000.30108858801,1.10108858801405,-21.2409351076163,0
280.147688445865,269.170265971107,33.0108299380758,24.1857661087555,3000.14768844587,0.947688445865074,-21.51159246973,0
278.857693352374,268.121474558255,31.9602910671376,22.9698312039613,2998.85769335237,-0.342306647625542,-22.9186045667652,0
279.204774480935,268.705056081188,32.5453034894916,23.3900525307792,2999.20477448094,0.00477448093522492,-22.6883017475532,0
278.552768411517,268.28493934602,32.1296987675656,22.8102780974839,2998.55276841152,-0.64723158848277,-23.4568489596004,0
279.29432169896,269.253861318778,33.1061188970187,23.6231657452551,2999.29432169896,0.0943216989601051,-22.8316011803306,0
280.229692940817,270.412169229047,34.2748183623444,24.6289852177843,3000.22969294082,1.02969294081648,-22.0123013487901,0
279.95256808605,270.353635913756,34.2294794335891,24.4214334717141,2999.95256808605,0.752568086049548,-22.4052650565092,0
279.313184942665,269.928584359209,33.8203366622599,23.8507591859903,2999.31318494267,0.113184942665322,-23.1602560394424,0
281.709564387031,272.535118944127,36.4454080791687,26.3149939728787,3001.70956438703,2.50956438703075,-20.8792549682332,0
279.583203112266,270.614818221086,34.5461879315959,24.2556451280342,2999.58320311227,0.383203112265605,-23.1207666994172,0
280.049625905137,271.283287225815,35.238198949197,24.7882479090529,3000.04962590514,0.849625905137252,-22.7692679981329,0
280.002078793375,271.433850656275,35.4146854805652,24.8060586844217,3000.00207879337,0.802078793374908,-22.931514390424,0
280.124674138284,271.750697996398,35.7597585753259,24.993200027749,3000.12467413828,0.924674138284239,-22.9233950702526,0
280.616449553895,272.43294246576,36.4724548929902,25.548719638508,3000.61644955389,1.4164495538947,-22.5458739799892,0
278.393707620604,270.396960763137,34.4690764065292,23.3889300572564,2998.3937076206,-0.806292379396082,-24.882650096416,0
278.911906461987,271.09828367264,35.20508096933,23.9692992440026,2998.91190646199,-0.288093538012904,-24.478266853576,0
278.803506523863,271.169442871528,35.3129290846236,23.9222973588078,2998.80350652386,-0.396493476137282,-24.7002653633742,0
280.273575171878,272.815575555965,36.9976884936407,25.45300136089,3000.27357517188,1.07357517187787,-23.3435798176699,0
279.989711043821,272.704348820963,36.926958518702,25.2290193624349,2999.98971104382,0.789711043820965,-23.7406131356502,0
279.986926288327,272.870841926155,37.1357522929016,25.2853728687822,2999.98692628833,0.786926288327049,-23.8563547248203,0
280.045041477154,273.094941234618,37.4038916635595,25.4018916921632,3000.04504147715,0.84504147715373,-23.9109855684322,0
280.794667572618,274.007322206325,38.3619891510291,26.2091959205821,3000.79466757262,1.59466757261844,-23.2738962577604,0
279.733378646811,273.105622142859,37.5076206594701,25.2048686384545,2999.73337864681,0.53337864681118,-24.4475142726113,0
278.843305439481,272.372033770302,36.8229190264813,24.3710494859016,2998.84330543948,-0.356694560519493,-25.4497104231669,0
279.253878173285,272.936048078991,37.4373168302805,24.837177475392,2999.25387817328,0.0538781732845431,-25.1510560344724,0
279.186993828883,273.019621622632,37.5727136569058,24.8251582682075,2999.18699382888,-0.0130061711167614,-25.32965567109,0
279.048831008151,273.028991405063,37.6352909557118,24.7411790390121,2999.04883100815,-0.151168991848702,-25.5793322736401,0
280.053002464302,274.177827433454,38.8386645619497,25.7988610073155,3000.0530024643,0.853002464302024,-24.686474628439,0
278.891348962431,273.158026601488,37.8746785499357,24.6900532993392,2998.89134896243,-0.30865103756946,-25.9592435067252,0
279.805299185984,274.211072618003,38.9847651323099,25.6561928557926,2999.80529918598,0.605299185983514,-25.1562117579655,0
280.957618324815,275.499784616791,40.3316932410453,26.8600530212194,3000.95761832482,1.75761832481511,-24.1146157215834,0
279.114488449272,273.790397552001,38.681648894643,25.0678239193563,2999.11448844927,-0.0855115507282027,-26.068274852664,0
279.726978243973,274.534031952808,39.4857049251797,25.7305821881717,2999.72697824397,0.526978243972575,-25.5661219879717,0
279.293331735485,274.228982671569,39.2421096994028,25.3465797087846,2999.29333173549,0.0933317354849407,-26.1099146180781,0
279.188245380889,274.249995992463,39.325564200863,25.2905206952551,2999.18824538089,-0.0117546191114141,-26.3249577986085,0
281.001338006791,276.186739590187,41.3256919626451,27.152031634812,3001.00133800679,1.80133800679053,-24.6216342110442,0
279.524167521887,274.830819261805,40.0340557737897,25.7226780016118,2999.52416752189,0.324167521887204,-26.2083874499829,0
279.124241753329,274.549789782028,39.8181685096578,25.3699750942857,2999.12424175333,-0.0757582466704821,-26.7177111866032,0
279.173788884934,274.71592535996,40.0502635642803,25.4661584753182,2999.17378888493,-0.0262111150662623,-26.7773787302886,0
279.451444473249,275.107906673333,40.5089818606986,25.7898709882673,2999.45144447325,0.251444473249044,-26.6087560124009,0
280.129285600085,275.897855038853,41.3664059978983,26.513196911431,3000.12928560009,0.929285600085291,-26.0397674335988,0
279.380379900412,275.258881457554,40.7956092732437,25.8092109868704,2999.38037990041,0.180379900411563,-26.8973468357918,0
280.782933670311,276.769234739871,42.3748037850949,27.2561265294744,3000.78293367031,1.58293367031059,-25.6032893940427,0
279.809319474526,275.901329129967,41.5763680351428,26.3263230356038,2999.80931947453,0.609319474525896,-26.6852240088836,0
280.203704675464,276.399372851177,42.1444754523212,26.7639747131765,3000.20370467546,1.00370467546405,-26.3989847771814,0
279.121306214309,275.41862290325,41.2343491689509,25.7243052638514,2999.12130621431,-0.078693785691089,-27.5893562108964,0
279.628214825507,276.025209292635,41.9120862303715,26.2734120985701,2999.62821482551,0.428214825507179,-27.1902490224748,0
280.217265924133,276.712005935342,42.6705284775682,26.9041372259647,3000.21726592413,1.01726592413258,-26.7088292373667,0
279.398298720685,275.988889786921,42.0195216573443,26.1263263681867,2999.39829872069,0.198298720684915,-27.6352590791149,0
279.430827463402,276.115412099667,42.2185866601185,26.1995002042365,2999.4308274634,0.230827463401797,-27.7100257269348,0
279.915809910196,276.692566909147,42.8686879874541,26.7246228429051,2999.9158099102,0.715809910195733,-27.3321728436733,0
279.953970834427,276.821114554279,43.0705572535314,26.80242532954,2999.95397083443,0.753970834427487,-27.4009770699368,0
279.06392841105,276.0197080775,42.3428195670937,25.951532033169,2999.06392841105,-0.136071588949823,-28.3978216378515,0
280.12810507252,277.170804094419,43.5679043832623,27.0543715033794,3000.12810507252,0.928105072520319,-27.4402855150617,0
280.912860900578,278.040796199079,44.51217889132,27.8773098630535,3000.91286090058,1.71286090057761,-26.7620100128631,0
281.187088657536,278.398610008451,44.9445430421028,28.1892458406036,3001.18708865754,1.98708865753632,-26.5941037548284,0
278.821167595959,276.114656985059,42.7353833538702,25.8605645805787,2998.82116759596,-0.378832404040864,-29.0661888670547,0
281.098030247961,278.471901238977,45.1676396978988,28.1742044338883,3001.09803024796,1.89803024796075,-26.895334188784,0
281.156165905887,278.608863020948,45.3798087755424,28.2686604393906,3001.15616590589,1.95616590588691,-26.943051791653,0
280.285374383626,277.815372495894,44.6616978760143,27.4337380861019,3000.28537438363,1.08537438362569,-27.9195432183138,0
279.394299865889,277.000103604155,43.9219587222273,26.5780871633642,2999.39429986589,0.194299865888542,-28.9161656330879,0
280.450800849713,278.130944014708,45.1284574089412,27.6695717032238,3000.45080084971,1.25080084971283,-27.9650618804026,0
280.106167591767,277.859212583967,44.9324918467969,27.359487428601,3000.10616759177,0.906167591767203,-28.414943037428,0
279.14979116043,276.974328419117,44.1234608112062,26.4372308062227,2999.14979116043,-0.0502088395704737,-29.476419361944,0
279.722165681469,277.616813134843,44.841866184926,27.0433012931476,2999.72216568147,0.522165681468922,-29.0089980466071,0
279.708659550954,277.672062077056,44.9730841679379,27.0630725505075,2999.70865955095,0.508659550954055,-29.1273120059935,0
280.498505512292,278.529334410544,45.9063553515365,27.8857825213694,3000.49850551229,1.29850551229233,-28.4421297995147,0
280.078107053858,278.175059526999,45.6280911130818,27.4978398291759,3000.07810705386,0.878107053858045,-28.9670492337463,0
279.34459240828,277.5063910545,45.0354276124859,26.7963777778355,2999.34459240828,0.144592408280116,-29.8049433631011,0
280.817925517659,279.043317832725,46.6483367547019,28.3013653177319,3000.81792551766,1.61792551765919,-28.435849524575,0
280.834883554335,279.122641443511,46.8036037078332,28.3495845672739,3000.83488355433,1.63488355433492,-28.5229918169452,0
280.066224373776,278.415143673353,46.1719943534364,27.6117982665587,3000.06622437378,0.866224373776347,-29.3956136478484,0
280.404186519875,278.813086528107,46.6457552892955,27.9802497834283,3000.40418651988,1.20418651987532,-29.1614777284584,0
280.243628464454,278.711351481726,46.6197530664758,27.8498023537311,3000.24362846445,1.04362846445392,-29.4257268339518,0
280.068578439067,278.593989317114,46.5780240187389,27.7044889138682,3000.06857843907,0.86857843906672,-29.7043339716819,0
278.772780881429,277.354766581415,45.4143207066476,26.4380585479569,2998.77278088143,-0.427219118570878,-31.1035559347285,0
280.826394120923,279.463863280217,47.5988096008101,28.5206741740627,3000.82639412092,1.62639412092302,-29.1532356163726,0
279.276079170303,277.967961677775,46.1781598713861,26.9990013366217,2999.2760791703,0.0760791703027514,-30.8067132183733,0
279.799514093722,278.544760673396,46.8300577539737,27.5507225751759,2999.79951409372,0.599514093721743,-30.386311882926,0
280.495055132476,279.292636935368,47.6528676732714,28.2741985508154,3000.49505513248,1.29505513247595,-29.7936765669061,0
280.866179245629,279.715087449615,48.1500747816796,28.672910587495,3000.86617924563,1.66617924562931,-29.5253315012322,0
278.971181612389,277.870427029941,46.3799824597084,26.8051581750913,2998.97118161239,-0.228818387610662,-31.5229826884821,0
279.709636542933,278.658249236567,47.2421732248904,27.5705198809024,2999.70963654293,0.509636542932918,-30.8870569920597,0
278.978620895307,277.975649800599,46.6337321468226,26.8660767672138,2998.97862089531,-0.221379104692879,-31.7204787192889,0
280.885680439537,279.930192995544,48.6622132094672,28.7993787560631,3000.88568043954,1.68568043953707,-29.9157032573029,0
279.841338067513,278.932419854468,47.7381475192842,27.7809528397756,2999.84133806751,0.641338067512853,-31.0622088631555,0
